,name,hp,types,weaknesses,rarity,nationalPokedexNumbers,resistances,damage,energyCost,evolution
4652,Sunflora,70.0,['Grass'],['Fire'],Rare Holo,192,['Water'],20,2,Stage 1
4653,Typhlosion,110.0,['Fire'],['Water'],Rare Holo,157,['None'],50,3,Stage 2
4654,Ursaring,80.0,['Colorless'],['Fighting'],Rare Holo,217,['None'],40,3,Stage 1
4655,Vaporeon,70.0,['Water'],['Lightning'],Rare Holo,134,['None'],40,3,Stage 1
4656,Chansey,90.0,['Colorless'],['Fighting'],Rare,113,['None'],0,2,Basic
4657,Cleffa,50.0,['Colorless'],['Fighting'],Rare,173,['None'],0,1,Basic
4658,Electabuzz,70.0,['Lightning'],['Fighting'],Rare,125,['None'],70,4,Basic
4659,Elekid,50.0,['Lightning'],['Fighting'],Rare,239,['None'],10,1,Basic
4660,Hitmonchan,70.0,['Fighting'],['Psychic'],Rare,107,['None'],50,3,Basic
4661,Hitmonlee,60.0,['Fighting'],['Psychic'],Rare,106,['None'],40,3,Basic
4662,Hitmontop,70.0,['Fighting'],['Psychic'],Rare,237,['None'],50,4,Basic
4663,Ho-Oh,80.0,['Fire'],['Water'],Rare,250,['None'],20,2,Basic
4664,Jynx,70.0,['Water'],['Metal'],Rare,124,['None'],0,3,Basic
4665,Lugia,80.0,['Psychic'],['Psychic'],Rare,249,['None'],20,3,Basic
4666,Murkrow,70.0,['Darkness'],['Lightning'],Rare,198,['Fighting'],20,2,Basic
4667,Smoochum,50.0,['Water'],['Metal'],Rare,238,['None'],0,1,Basic
4668,Stantler,70.0,['Colorless'],['Fighting'],Rare,234,['None'],20,2,Basic
4669,Tyrogue,40.0,['Fighting'],['Psychic'],Rare,236,['None'],10,1,Basic
4670,Aipom,50.0,['Colorless'],['Fighting'],Uncommon,190,['None'],0,1,Basic
4671,Bayleef,70.0,['Grass'],['Fire'],Uncommon,153,['Water'],50,3,Stage 1
4672,Clefable,80.0,['Colorless'],['Fighting'],Uncommon,36,['None'],30,2,Stage 1
4673,Corsola,60.0,['Water'],['Grass'],Uncommon,222,['None'],0,1,Basic
4674,Croconaw,80.0,['Water'],['Lightning'],Uncommon,159,['None'],50,3,Stage 1
4675,Granbull,70.0,['Colorless'],['Fighting'],Uncommon,210,['None'],50,4,Stage 1
4676,Lanturn,80.0,['Lightning'],['Fighting'],Uncommon,171,['None'],50,3,Stage 1
4677,Magcargo,80.0,['Fire'],['Water'],Uncommon,219,['None'],40,3,Stage 1
4678,Miltank,60.0,['Colorless'],['Fighting'],Uncommon,241,['None'],20,2,Basic
4679,Noctowl,70.0,['Colorless'],['Lightning'],Uncommon,164,['Fighting'],30,2,Stage 1
4680,Quagsire,80.0,['Fighting'],['Grass'],Uncommon,195,['None'],50,3,Stage 1
4681,Quilava,70.0,['Fire'],['Water'],Uncommon,156,['None'],40,3,Stage 1
4682,Scyther,60.0,['Grass'],['Fire'],Uncommon,123,['None'],20,2,Basic
4683,Shuckle,60.0,['Grass'],['Fire'],Uncommon,213,['None'],0,2,Basic
4684,Smeargle,50.0,['Colorless'],['Fighting'],Uncommon,235,['None'],10,1,Basic
4685,Xatu,80.0,['Psychic'],['Psychic'],Uncommon,178,['None'],40,3,Stage 1
4686,Yanma,60.0,['Grass'],['Fire'],Uncommon,193,['None'],0,2,Basic
4687,Chikorita,50.0,['Grass'],['Fire'],Common,152,['Water'],20,2,Basic
4688,Chinchou,50.0,['Lightning'],['Fighting'],Common,170,['None'],10,1,Basic
4689,Clefairy,50.0,['Colorless'],['Fighting'],Common,35,['None'],10,2,Basic
4690,Cyndaquil,50.0,['Fire'],['Water'],Common,155,['None'],30,2,Basic
4691,Eevee,50.0,['Colorless'],['Fighting'],Common,133,['None'],10,1,Basic
4692,Flaaffy,80.0,['Lightning'],['Fighting'],Common,180,['Metal'],50,3,Stage 1
4693,Gligar,50.0,['Fighting'],['Lightning'],Common,207,['None'],10,1,Basic
4694,Gloom,70.0,['Grass'],['Psychic'],Common,44,['None'],20,2,Stage 1
4695,Hoothoot,50.0,['Colorless'],['Lightning'],Common,163,['Fighting'],20,2,Basic
4696,Houndour,50.0,['Fire'],['Water'],Common,228,['None'],0,1,Basic
4697,Larvitar,50.0,['Fighting'],['Grass'],Common,246,['None'],20,2,Basic
4698,Mareep,50.0,['Lightning'],['Fighting'],Common,179,['Metal'],10,1,Basic
4699,Natu,50.0,['Psychic'],['Psychic'],Common,177,['None'],0,1,Basic
4700,Oddish,50.0,['Grass'],['Psychic'],Common,43,['None'],10,1,Basic
4701,Onix,80.0,['Fighting'],['Water'],Common,95,['None'],20,2,Basic
4702,Pineco,50.0,['Grass'],['Fire'],Common,204,['None'],10,1,Basic
4703,Poliwag,50.0,['Water'],['Lightning'],Common,60,['None'],10,1,Basic
4704,Poliwhirl,70.0,['Water'],['Lightning'],Common,61,['None'],30,2,Stage 1
4705,Porygon,50.0,['Colorless'],['Fighting'],Common,137,['None'],10,1,Basic
4706,Pupitar,70.0,['Fighting'],['Grass'],Common,247,['None'],40,3,Stage 1
4707,Remoraid,50.0,['Water'],['Lightning'],Common,223,['None'],10,1,Basic
4708,Slowpoke,50.0,['Psychic'],['Psychic'],Common,79,['None'],20,2,Basic
4709,Slugma,40.0,['Fire'],['Water'],Common,218,['None'],10,1,Basic
4710,Snubbull,50.0,['Colorless'],['Fighting'],Common,209,['None'],10,1,Basic
4711,Spinarak,50.0,['Grass'],['Psychic'],Common,167,['None'],20,2,Basic
4712,Sunkern,40.0,['Grass'],['Fire'],Common,191,['Water'],20,2,Basic
4713,Teddiursa,40.0,['Colorless'],['Fighting'],Common,216,['None'],10,1,Basic
4714,Totodile,50.0,['Water'],['Lightning'],Common,158,['None'],0,1,Basic
4715,Wooper,50.0,['Fighting'],['Grass'],Common,194,['None'],20,2,Basic
4737,Blissey ex,160.0,['Colorless'],['Fighting'],Rare Holo EX,242,['None'],60,4,Stage 1
4738,Espeon ex,110.0,['Psychic'],['Psychic'],Rare Holo EX,196,['None'],60,3,Stage 1
4739,Feraligatr ex,150.0,['Water'],['Lightning'],Rare Holo EX,160,['None'],70,4,Stage 2
4740,Ho-Oh ex,110.0,['Fire'],['Water'],Rare Holo EX,250,['None'],10,3,Basic
4741,Lugia ex,100.0,['Colorless'],['Psychic'],Rare Holo EX,249,['Fighting'],200,3,Basic
4742,Meganium ex,150.0,['Grass'],"['Grass', 'Fire']",Rare Holo EX,154,['Water'],90,5,Stage 2
4743,Politoed ex,150.0,['Water'],['Grass'],Rare Holo EX,186,['None'],70,4,Stage 2
4744,Scizor ex,120.0,['Metal'],['Fire'],Rare Holo EX,212,['Grass'],50,3,Stage 1
4745,Steelix ex,150.0,['Metal'],"['Fire', 'Fighting']",Rare Holo EX,208,"['Grass', 'Lightning']",70,3,Stage 1
4746,Typhlosion ex,150.0,['Fire'],"['Water', 'Fighting']",Rare Holo EX,157,['None'],80,4,Stage 2
4747,Tyranitar ex,160.0,['Darkness'],"['Grass', 'Fighting']",Rare Holo EX,248,['Psychic'],120,4,Stage 2
4748,Umbreon ex,110.0,['Darkness'],['Fighting'],Rare Holo EX,197,['Psychic'],60,3,Stage 1
4749,Entei Star,80.0,['Fire'],['Water'],Rare Holo Star,244,['None'],70,3,Basic
4750,Raikou Star,80.0,['Lightning'],['Fighting'],Rare Holo Star,243,['None'],70,3,Basic
4751,Suicune Star,80.0,['Water'],['Lightning'],Rare Holo Star,245,['None'],70,3,Basic
4752,Rocket's Persian ex,100.0,['Darkness'],['Fighting'],Rare Holo EX,53,['None'],20,3,Stage 1
4753,Celebi ex,70.0,['Grass'],['Fire'],Rare Holo EX,251,['None'],30,2,Basic
4754,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,2,Basic
4755,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,3,Basic
4756,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4757,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4758,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4759,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],10,2,Basic
4760,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,2,Basic
4761,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4762,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,2,Basic
4763,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4764,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],20,2,Basic
4765,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,2,Basic
4766,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4767,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4768,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],20,2,Basic
4769,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,2,Basic
4770,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4771,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,2,Basic
4772,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,2,Basic
4773,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,2,Basic
4774,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],10,2,Basic
4775,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],20,3,Basic
4776,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],20,2,Basic
4777,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],20,2,Basic
4778,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],10,1,Basic
4779,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4780,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4781,Unown,60.0,['Psychic'],['Psychic'],Rare,201,['None'],0,1,Basic
4782,Beedrill Î´,90.0,"['Grass', 'Metal']",['Fire'],Rare Holo,15,['None'],50,3,Stage 2
4783,Crobat Î´,90.0,"['Grass', 'Metal']",['Psychic'],Rare Holo,169,['None'],30,2,Stage 2
4784,Dragonite Î´,100.0,"['Lightning', 'Metal']",['Colorless'],Rare Holo,149,"['Grass', 'Fighting']",70,4,Stage 2
4785,Espeon Î´,70.0,"['Psychic', 'Metal']",['Psychic'],Rare Holo,196,['None'],30,2,Stage 1
4786,Flareon Î´,70.0,"['Fire', 'Metal']",['Water'],Rare Holo,136,['None'],50,3,Stage 1
4787,Gardevoir Î´,100.0,"['Psychic', 'Metal']",['Psychic'],Rare Holo,282,['None'],10,3,Stage 2
4788,Jolteon Î´,70.0,"['Lightning', 'Metal']",['Fighting'],Rare Holo,135,['Metal'],50,3,Stage 1
4789,Latias Î´,70.0,"['Lightning', 'Metal']",['Colorless'],Rare Holo,380,"['Psychic', 'Fighting']",80,5,Basic
4790,Latios Î´,80.0,"['Lightning', 'Metal']",['Colorless'],Rare Holo,381,"['Grass', 'Fighting']",80,5,Basic
4791,Marowak Î´,80.0,"['Fighting', 'Metal']",['Grass'],Rare Holo,105,['None'],50,3,Stage 1
4792,Metagross Î´,100.0,"['Lightning', 'Metal']",['Fire'],Rare Holo,376,['Grass'],30,2,Stage 2
4793,Mewtwo Î´,70.0,"['Fire', 'Metal']",['Psychic'],Rare Holo,150,['None'],10,2,Basic
4794,Rayquaza Î´,90.0,"['Lightning', 'Metal']",['Colorless'],Rare Holo,384,"['Water', 'Fighting']",70,4,Basic
4795,Salamence Î´,110.0,"['Fire', 'Metal']",['Colorless'],Rare Holo,373,"['Fire', 'Fighting']",100,4,Stage 2
4796,Starmie Î´,60.0,"['Water', 'Metal']",['Lightning'],Rare Holo,121,['None'],30,1,Stage 1
4797,Tyranitar Î´,120.0,"['Fire', 'Metal']",['Grass'],Rare Holo,248,['None'],50,3,Stage 2
4798,Umbreon Î´,70.0,"['Darkness', 'Metal']",['Fighting'],Rare Holo,197,['Psychic'],0,2,Stage 1
4799,Vaporeon Î´,70.0,"['Water', 'Metal']",['Lightning'],Rare Holo,134,['None'],50,3,Stage 1
4800,Azumarill Î´,80.0,"['Water', 'Metal']",['Lightning'],Rare,184,['None'],50,3,Stage 1
4801,Azurill,50.0,['Colorless'],['Fighting'],Rare,298,['None'],0,1,Basic
4802,Holon's Electrode,70.0,['Lightning'],['Fighting'],Rare,101,['None'],30,2,Stage 1
4803,Holon's Magneton,70.0,['Metal'],['Fire'],Rare,82,['Grass'],30,2,Stage 1
4804,Hypno,70.0,['Psychic'],['Psychic'],Rare,97,['None'],40,2,Stage 1
4805,Mightyena Î´,70.0,"['Darkness', 'Metal']",['Fighting'],Rare,262,['Psychic'],20,2,Stage 1
4806,Porygon2,70.0,['Colorless'],['Fighting'],Rare,233,['None'],30,2,Stage 1
4807,Rain Castform,70.0,['Water'],['Lightning'],Rare,351,['None'],30,3,Basic
4808,Sandslash Î´,80.0,"['Fighting', 'Metal']",['Grass'],Rare,28,['None'],50,3,Stage 1
4809,Slowking,80.0,['Water'],['Lightning'],Rare,199,['None'],20,2,Stage 1
4810,Snow-cloud Castform,70.0,['Water'],['Metal'],Rare,351,['None'],20,2,Basic
4811,Starmie Î´,70.0,"['Water', 'Metal']",['Lightning'],Rare,121,['None'],50,3,Stage 1
4812,Sunny Castform,70.0,['Fire'],['Water'],Rare,351,['None'],0,2,Basic
4813,Swellow,70.0,['Colorless'],['Lightning'],Rare,277,['Fighting'],40,3,Stage 1
4814,Weezing,70.0,['Grass'],['Psychic'],Rare,110,['None'],50,3,Stage 1
4815,Castform,60.0,['Colorless'],['Fighting'],Uncommon,351,['None'],0,1,Basic
4816,Ditto,60.0,['Colorless'],['Fighting'],Uncommon,132,['None'],10,1,Basic
4817,Ditto,60.0,['Grass'],['Fire'],Uncommon,132,['None'],0,2,Basic
4818,Ditto,60.0,['Fire'],['Water'],Uncommon,132,['None'],10,2,Basic
4819,Ditto,60.0,['Psychic'],['Psychic'],Uncommon,132,['None'],0,1,Basic
4820,Ditto,60.0,['Lightning'],['Fighting'],Uncommon,132,['None'],40,2,Basic
4821,Ditto,60.0,['Water'],['Lightning'],Uncommon,132,['None'],20,2,Basic
4822,Dragonair Î´,70.0,['Lightning'],['Colorless'],Uncommon,148,"['Grass', 'Fighting']",40,3,Stage 1
4823,Dragonair Î´,70.0,['Lightning'],['Colorless'],Uncommon,148,"['Grass', 'Fighting']",20,2,Stage 1
4824,Golbat,70.0,['Grass'],['Psychic'],Uncommon,42,['None'],0,2,Stage 1
4825,Hariyama,80.0,['Fighting'],['Psychic'],Uncommon,297,['None'],50,3,Stage 1
4826,Illumise,60.0,['Grass'],['Fire'],Uncommon,314,['None'],20,2,Basic
4827,Kakuna,60.0,['Grass'],['Fire'],Uncommon,14,['None'],30,3,Stage 1
4828,Kirlia,70.0,['Psychic'],['Psychic'],Uncommon,281,['None'],20,2,Stage 1
4829,Magneton,80.0,['Lightning'],['Fighting'],Uncommon,82,['Metal'],50,3,Stage 1
4830,Metang Î´,80.0,['Lightning'],['Fire'],Uncommon,375,['Grass'],50,3,Stage 1
4831,Persian,80.0,['Colorless'],['Fighting'],Uncommon,53,['None'],0,2,Stage 1
4832,Pupitar Î´,70.0,['Fire'],['Grass'],Uncommon,247,['None'],40,3,Stage 1
4833,Rapidash,70.0,['Fire'],['Water'],Uncommon,78,['None'],30,2,Stage 1
4834,Shelgon Î´,80.0,['Fire'],['Colorless'],Uncommon,372,"['Fire', 'Fighting']",40,3,Stage 1
4835,Shelgon Î´,70.0,['Fire'],['Colorless'],Uncommon,372,"['Fire', 'Fighting']",30,2,Stage 1
4836,Skarmory,70.0,['Metal'],['Fire'],Uncommon,227,['Grass'],20,2,Basic
4837,Volbeat,60.0,['Grass'],['Fire'],Uncommon,313,['None'],30,2,Basic
4838,Bagon Î´,50.0,['Fire'],['Colorless'],Common,371,"['Fire', 'Fighting']",10,1,Basic
4839,Bagon Î´,50.0,['Fire'],['Colorless'],Common,371,"['Fire', 'Fighting']",30,2,Basic
4840,Beldum Î´,50.0,['Lightning'],['Fire'],Common,374,['Grass'],30,2,Basic
4841,Cubone,50.0,['Fighting'],['Grass'],Common,104,['None'],10,2,Basic
4842,Ditto,60.0,['Fire'],['Water'],Common,132,['None'],30,2,Basic
4843,Ditto,60.0,['Fighting'],['Water'],Common,132,['None'],0,2,Basic
4844,Ditto,60.0,['Lightning'],['Fighting'],Common,132,['None'],20,2,Basic
4845,Ditto,60.0,['Water'],['Lightning'],Common,132,['None'],20,2,Basic
4846,Dratini Î´,50.0,['Lightning'],['Colorless'],Common,147,"['Grass', 'Fighting']",30,2,Basic
4847,Dratini Î´,50.0,['Lightning'],['Colorless'],Common,147,"['Grass', 'Fighting']",10,1,Basic
4848,Drowzee,50.0,['Psychic'],['Psychic'],Common,96,['None'],20,2,Basic
4849,Eevee Î´,50.0,['Metal'],['Fighting'],Common,133,['None'],10,1,Basic
4850,Eevee,50.0,['Colorless'],['Fighting'],Common,133,['None'],20,2,Basic
4851,Holon's Magnemite,40.0,['Metal'],['Fire'],Common,81,['Grass'],0,1,Basic
4852,Holon's Voltorb,40.0,['Lightning'],['Fighting'],Common,100,['None'],10,1,Basic
4853,Koffing,50.0,['Grass'],['Psychic'],Common,109,['None'],20,2,Basic
4854,Larvitar Î´,50.0,['Fire'],['Grass'],Common,246,['None'],20,2,Basic
4855,Magnemite,50.0,['Lightning'],['Fighting'],Common,81,['Metal'],10,1,Basic
4856,Makuhita,50.0,['Fighting'],['Psychic'],Common,296,['None'],10,1,Basic
4857,Marill,50.0,['Water'],['Lightning'],Common,183,['None'],10,2,Basic
4858,Meowth,50.0,['Colorless'],['Fighting'],Common,52,['None'],10,1,Basic
4859,Ponyta,50.0,['Fire'],['Water'],Common,77,['None'],10,1,Basic
4860,Poochyena,50.0,['Darkness'],['Fighting'],Common,261,['Psychic'],10,2,Basic
4861,Porygon,50.0,['Colorless'],['Fighting'],Common,137,['None'],30,2,Basic
4862,Ralts,50.0,['Psychic'],['Psychic'],Common,280,['None'],10,2,Basic
4863,Sandshrew,50.0,['Fighting'],['Grass'],Common,27,['None'],20,2,Basic
4864,Slowpoke,50.0,['Water'],['Lightning'],Common,79,['None'],20,2,Basic
4865,Staryu,50.0,['Water'],['Lightning'],Common,120,['None'],20,2,Basic
4866,Staryu,50.0,['Water'],['Lightning'],Common,120,['None'],20,1,Basic
4867,Taillow,40.0,['Colorless'],['Lightning'],Common,276,['Fighting'],0,1,Basic
4868,Weedle,50.0,['Grass'],['Fire'],Common,13,['None'],10,1,Basic
4869,Zubat,50.0,['Grass'],['Psychic'],Common,41,['None'],10,1,Basic
4889,Flareon ex,110.0,['Fire'],['Water'],Rare Holo EX,136,['None'],70,3,Stage 1
4890,Jolteon ex,100.0,['Lightning'],['Fighting'],Rare Holo EX,135,['Metal'],70,3,Stage 1
4891,Vaporeon ex,120.0,['Water'],['Lightning'],Rare Holo EX,134,['None'],60,3,Stage 1
4892,Groudon Star,90.0,['Fighting'],['Water'],Rare Holo Star,383,['None'],80,5,Basic
4893,Kyogre Star,90.0,['Water'],['Lightning'],Rare Holo Star,382,['None'],60,5,Basic
4894,Metagross Star,90.0,['Metal'],['Fire'],Rare Holo Star,376,['Grass'],50,5,Basic
4895,Azumarill,70.0,['Water'],['Lightning'],Rare Holo,184,['None'],40,3,Stage 1
4896,Aerodactyl,70.0,['Colorless'],['Lightning'],Rare Holo,142,['Fighting'],40,3,Stage 1
4897,Aggron,110.0,['Metal'],['Fire'],Rare Holo,306,['Grass'],70,3,Stage 2
4898,Cradily,100.0,['Grass'],['Fire'],Rare Holo,346,['None'],50,3,Stage 2
4899,Delcatty,80.0,['Colorless'],['Fighting'],Rare Holo,301,['None'],40,3,Stage 1
4900,Gengar,100.0,['Psychic'],['Darkness'],Rare Holo,94,['Fighting'],60,3,Stage 2
4901,Golem,120.0,['Fighting'],['Water'],Rare Holo,76,['None'],70,4,Stage 2
4902,Kabutops,110.0,['Fighting'],['Grass'],Rare Holo,141,['None'],50,3,Stage 2
4903,Lapras,80.0,['Water'],['Lightning'],Rare Holo,131,['None'],30,2,Basic
4904,Machamp,120.0,['Fighting'],['Psychic'],Rare Holo,68,['None'],60,3,Stage 2
4905,Mew,70.0,['Psychic'],['Psychic'],Rare Holo,151,['None'],50,2,Basic
4906,Muk,70.0,['Grass'],['Psychic'],Rare Holo,89,['None'],50,3,Stage 1
4907,Shiftry,110.0,['Darkness'],['Fighting'],Rare Holo,275,['Psychic'],40,3,Stage 2
4908,Victreebel,100.0,['Grass'],['Fire'],Rare Holo,71,['None'],40,3,Stage 2
4909,Wailord,120.0,['Water'],['Lightning'],Rare Holo,321,['None'],40,4,Stage 1
4910,Absol,70.0,['Darkness'],['Fighting'],Rare,359,['Psychic'],0,2,Basic
4911,Girafarig,70.0,['Psychic'],['Psychic'],Rare,203,['None'],20,2,Basic
4912,Gorebyss,70.0,['Water'],['Lightning'],Rare,368,['None'],30,2,Stage 1
4913,Huntail,80.0,['Water'],['Lightning'],Rare,367,['None'],40,3,Stage 1
4914,Lanturn,80.0,['Lightning'],['Fighting'],Rare,171,['None'],40,3,Stage 1
4915,Lunatone,60.0,['Psychic'],['Psychic'],Rare,337,['None'],10,1,Basic
4916,Magmar,70.0,['Fire'],['Water'],Rare,126,['None'],40,3,Basic
4917,Magneton,70.0,['Lightning'],['Fighting'],Rare,82,['Metal'],60,4,Stage 1
4918,Omastar,100.0,['Water'],['Lightning'],Rare,139,['None'],50,3,Stage 2
4919,Pinsir,70.0,['Grass'],['Fire'],Rare,127,['None'],30,2,Basic
4920,Solrock,70.0,['Fighting'],['Grass'],Rare,338,['None'],0,1,Basic
4921,Spinda,60.0,['Colorless'],['Fighting'],Rare,327,['None'],30,2,Basic
4922,Torkoal,80.0,['Fire'],['Water'],Rare,324,['None'],30,2,Basic
4923,Wobbuffet,80.0,['Psychic'],['Psychic'],Rare,202,['None'],10,1,Basic
4924,Anorith,70.0,['Fighting'],['Grass'],Uncommon,347,['None'],20,2,Stage 1
4925,Cascoon,70.0,['Grass'],['Fire'],Uncommon,268,['None'],20,2,Stage 1
4926,Dunsparce,50.0,['Colorless'],['Fighting'],Uncommon,206,['None'],0,1,Basic
4927,Electrode,70.0,['Lightning'],['Fighting'],Uncommon,101,['None'],40,3,Stage 1
4928,Furret,80.0,['Colorless'],['Fighting'],Uncommon,162,['None'],20,2,Stage 1
4929,Graveler,70.0,['Fighting'],['Water'],Uncommon,75,['None'],20,2,Stage 1
4930,Haunter,70.0,['Psychic'],['Darkness'],Uncommon,93,['Fighting'],0,2,Stage 1
4931,Kabuto,60.0,['Fighting'],['Grass'],Uncommon,140,['None'],20,2,Stage 1
4932,Kecleon,60.0,['Colorless'],['Fighting'],Uncommon,352,['None'],10,2,Basic
4933,Lairon,70.0,['Metal'],['Fire'],Uncommon,305,['Grass'],20,2,Stage 1
4934,Machoke,80.0,['Fighting'],['Psychic'],Uncommon,67,['None'],40,3,Stage 1
4935,Misdreavus,50.0,['Psychic'],['Darkness'],Uncommon,200,['Fighting'],30,1,Basic
4936,Nuzleaf,70.0,['Darkness'],['Fighting'],Uncommon,274,['Psychic'],30,2,Stage 1
4937,Roselia,60.0,['Grass'],['Fire'],Uncommon,315,['None'],0,1,Basic
4938,Sealeo,70.0,['Water'],['Metal'],Uncommon,364,['None'],30,2,Stage 1
4939,Tangela,60.0,['Grass'],['Fire'],Uncommon,114,['Water'],30,3,Basic
4940,Tentacruel,70.0,['Water'],['Lightning'],Uncommon,73,['None'],20,2,Stage 1
4941,Vibrava,80.0,['Colorless'],['Colorless'],Uncommon,329,['Lightning'],20,2,Stage 1
4942,Weepinbell,70.0,['Grass'],['Fire'],Uncommon,70,['None'],40,3,Stage 1
4943,Aron,50.0,['Metal'],['Fire'],Common,304,['Grass'],20,2,Basic
4944,Bellsprout,50.0,['Grass'],['Fire'],Common,69,['None'],0,1,Basic
4945,Chinchou,50.0,['Lightning'],['Fighting'],Common,170,['None'],20,2,Basic
4946,Clamperl,50.0,['Water'],['Lightning'],Common,366,['None'],10,1,Basic
4947,Gastly,40.0,['Psychic'],['Darkness'],Common,92,['Fighting'],0,1,Basic
4948,Geodude,50.0,['Fighting'],['Water'],Common,74,['None'],50,2,Basic
4949,Grimer,40.0,['Grass'],['Psychic'],Common,88,['None'],20,2,Basic
4950,Growlithe,50.0,['Fire'],['Water'],Common,58,['None'],10,2,Basic
4951,Lileep,80.0,['Grass'],['Fire'],Common,345,['None'],20,2,Stage 1
4952,Machop,50.0,['Fighting'],['Psychic'],Common,66,['None'],10,1,Basic
4953,Magby,40.0,['Fire'],['Water'],Common,240,['None'],10,1,Basic
4954,Magnemite,50.0,['Lightning'],['Fighting'],Common,81,['Metal'],10,1,Basic
4955,Omanyte,70.0,['Water'],['Lightning'],Common,138,['None'],20,2,Stage 1
4956,Seedot,40.0,['Grass'],['Fire'],Common,273,['None'],10,1,Basic
4957,Sentret,50.0,['Colorless'],['Fighting'],Common,161,['None'],10,2,Basic
4958,Shuppet,50.0,['Psychic'],['Darkness'],Common,353,['Fighting'],20,2,Basic
4959,Skitty,50.0,['Colorless'],['Fighting'],Common,300,['None'],10,2,Basic
4960,Spheal,50.0,['Water'],['Metal'],Common,363,['None'],20,2,Basic
4961,Tentacool,50.0,['Water'],['Lightning'],Common,72,['None'],0,1,Basic
4962,Trapinch,50.0,['Fighting'],['Grass'],Common,328,['None'],20,2,Basic
4963,Voltorb,50.0,['Lightning'],['Fighting'],Common,100,['None'],30,2,Basic
4964,Wailmer,80.0,['Water'],['Lightning'],Common,320,['None'],30,3,Basic
4965,Wurmple,50.0,['Grass'],['Fire'],Common,265,['None'],0,1,Basic
4966,Wynaut,50.0,['Psychic'],['Psychic'],Common,360,['None'],0,1,Basic
4978,Arcanine ex,120.0,['Fire'],['Water'],Rare Holo EX,59,['None'],100,3,Stage 1
4979,Armaldo ex,160.0,['Fighting'],['Grass'],Rare Holo EX,348,['None'],70,3,Stage 2
4980,Banette ex,90.0,['Psychic'],['Darkness'],Rare Holo EX,354,['Fighting'],30,2,Stage 1
4981,Dustox ex,140.0,['Grass'],['Fire'],Rare Holo EX,269,['None'],70,3,Stage 2
4982,Flygon ex,150.0,['Colorless'],['Colorless'],Rare Holo EX,330,['Lightning'],100,5,Stage 2
4983,Mew ex,90.0,['Psychic'],['Psychic'],Rare Holo EX,151,['None'],0,2,Basic
4984,Walrein ex,150.0,['Water'],"['Fighting', 'Metal']",Rare Holo EX,365,['None'],80,4,Stage 2
4985,Regice Star,90.0,['Water'],['Metal'],Rare Holo Star,378,['None'],30,3,Basic
4986,Regirock Star,90.0,['Fighting'],['Water'],Rare Holo Star,377,['None'],30,3,Basic
4987,Registeel Star,90.0,['Metal'],['Fire'],Rare Holo Star,379,['Grass'],10,1,Basic
4988,Pikachu Î´,40.0,['Metal'],['Fighting'],Rare Holo,25,['None'],20,2,Basic
4989,Armaldo Î´,110.0,"['Fighting', 'Metal']",['Grass'],Rare Holo,348,['None'],70,2,Stage 2
